id,paragraph,link
85,"Албағдодӣ, ки моҳи қабл ба дасти Доъиш уфтода буд, дар ҳашткилуметрии пойгоҳи ҳавоии Айнулъасад қарор дорад, ки дар он садҳо нерӯи омрикоӣ дар ҳоли омӯзиши сарбозони ироқӣ ҳастанд.",https://www.bbc.com/tajik/news/2015/03/150307_ea_iraqi_army_recaptured_albaghdadi_isis
86,"Дар ин видеу шахсе, ки худро Махсуми Нусрат мулаққаб ба Абухолиди Кӯлобӣ муъаррифӣ мекунад, дар канори оқои Қувватов Сайидюнуси Истаравшанӣ ва Додоҷони Атовуллоҳ, ду рӯзноманигори табъидии мухолифи давлати Тоҷикистонро таҳдиди аз миён бурдан мекунад.",https://www.bbc.com/tajik/news/2015/03/150306_zkh_quvvatov_murder_sisi_reaction
87,"Намояндагони Эрон в кишварҳои узви Гурӯҳи 5+1 дар рӯзи душанбе то панҷшанбе (2 то 5 март) дар ду риштамузокирот дар мавриди парвандаи ҳастаии Ҷумҳурии Исломӣ дар Суис, ширкат карданд ва ба гузориши хабаргузории давлатии Эрон, ИРНО, қарор аст ҷаласаи баъдӣ дар ин замина дар рӯзҳои 15 то 20 март баргузор шавад. ИРНО гуфтааст макони ташкили ҷаласа ҳанӯз мушаххас нашудааст.",https://www.bbc.com/tajik/news/2015/03/150306_rm_nuc_montreaux_comments
88,"Торнамои Вазорати умури дохилаи Тоҷикистон, рӯзи ҷумъаи 6 март дар ин бора иттилоъ пахш карда ва менависад, ки яке аз ин ҳодисот дар ноҳияи Ашти ин вилоят рух додааст.",https://www.bbc.com/tajik/news/2015/03/150306_zkh_murder_crime_saghd
89,"Ба гуфтаи афроди наздик ба хонаводаи оқои Қувватов, ҳамсар ва писарони вай дар асари масмумият дар бемористоне дар вазъи вахим қарор доранд.",https://www.bbc.com/tajik/news/2015/03/150306_zkh_murder_quvvatov_24grup
90,Вазорати ҷаҳонгардӣ ва осори таърихии Ироқ бо судури баёнияе гуфтааст гурӯҳи Доъиш пас аз намози зуҳр бо булдузер тахриби ин шаҳри таърихиро оғоз кард.,https://www.bbc.com/tajik/news/2015/03/150306_rm_iraq_isis_bulldozed_ancient_assyrian_nimrud
91,"Ба гуфтаи Рамӣ Абдураҳмон, мудири ин созмони мустақар дар Ландан кушташудагон аъзои идораи иттилоъот ва амнияти нерӯи ҳавоии Сурия, шибҳнизомиёни тарафдори давлат, афроди Ҳизбуллоҳи Лубнон ва шибҳнизомиёни шӯришӣ будаанд.",https://www.bbc.com/tajik/news/2015/03/150305_l16_me_blast_hits_aleppo_intelligence_hq
92,"Вонг Чун, намояндаи Чин дар музокироти ҳастаии Эрон имрӯз (панҷшанбе, 14 исфанд, панҷуми март) гуфт: ""Мо фикр мекунем ин охирин марҳалаи (музокироти ҳастаӣ) аст ва умедворем, ки битавонем ба тавофуқ бирасем.""",https://www.bbc.com/tajik/news/2015/03/150305_l16_me_china_hopes_iran_nuclear_deal_done
93,"Оқои Ғанӣ гуфт, ки дар ҳукумати ваҳдати миллии Афғонистон ҷо барои мушорикати сиёсиву иҷтимоъии занон дар ҳама арсаҳо вуҷуд дорад, аммо ин мушорикат бар асоси шоистагӣ хоҳад буд.",https://www.bbc.com/tajik/news/2015/03/150305_rm_ghani_vows_for_women_paritcipation_promotion
94,"Asia-Plus, ҳафтаномаи русизабон, зимни баррасии ин мавзӯъ навиштааст, дар ин ки дар раъйдиҳии интихоботи порлумонии гузашта тақаллуб шудааст, коршиносон шак надоштаанд.",https://www.bbc.com/tajik/news/2015/03/150305_zkh_press_review
95,"Бино ба иттилоъи дафтари матбуъоти Кумисиюни марказии интихобот ва ҳамапурсии Тоҷикистон, дар куллияи 41 ҳавзаи интихоботии якмандата интихобот баргузор шудааст.",https://www.bbc.com/tajik/news/2015/03/150305_mm_election
96,"Бино ба иттилоъи торнамои расмии раёсати ҷумҳурии Тоҷикистон, дар дидори Эмомалӣ Раҳмон, раиси ҷумҳурии  ин кишвар бо Венкай Жанг, муъовини раиси Бонки Осиёии Тавсеъа (БОТ) умдатан коҳиши асари манфии омилҳои бӯҳронии хориҷӣ ва роҳҳои муқобала бо онҳо баррасӣ шудааст.",https://www.bbc.com/tajik/news/2015/03/150305_mm_rln_tajikistan_adb
97,"Оқои Синг дар порлумон аз ин гузориши телевизиюнӣ интиқод карда ва гуфтааст, ки ин гузориши телевизиюнӣ набоистӣ дар Ҳинд пахш шавад.",https://www.bbc.com/tajik/news/2015/03/150304_l16_l30_india_raipist_iv
98,Тайи бист соли гузашта Чин ҳар сол буҷеи низомии худро бештар кардааст.,https://www.bbc.com/tajik/news/2015/03/150304_l16_an_china_military
99,"Ин маъдан дар минтақае қарор дорад, ки дар ихтиёри шӯришиён аст.",https://www.bbc.com/tajik/news/2015/03/150304_l16_ukraine_mine_blast
100,"Ҳамчунин, қозии парванда Умедҷон Солеҳовро аз ҳаққи мансуб шудан ба симатҳои раҳбарӣ барои чаҳор сол маҳрум кардааст.",https://www.bbc.com/tajik/news/2015/03/150304_zkh_court_group24_quvvatov
101,"Оқои Клепер, ки вазифаи ҳамоҳангии 17 созмони иттилоъотии Омрикоро ба уҳда дорад, дар мусоҳибааш бо Чорлӣ Раз, ки сешанбе аз Си-би-эс пахш шуд, гуфт, ки эрониҳо ""миқдори зиёде силоҳ"", аз ҷумла ҳавопаймоҳои бидуни сарнишин ба Ироқ бурдаанд.",https://www.bbc.com/tajik/news/2015/03/150304_rm_iran_iraq_isis
102,"Рӯзи сешанбе ҳамчунин раиси сиёсати хориҷии Иттиҳодияи Урупо хостори адами ""ҳаросафканӣ"" дар мавриди ҳар гуна тавофуқи эҳтимолӣ бо Эрон шуд.",https://www.bbc.com/tajik/news/2015/03/150304_rm_obama_reax_netaniahu_iran_deal
103,"Аз ҷумлаи ин маблағ, 3,9 милюн дулор аз сӯйи Ожонси тавсеъаи байанлмилалии Жопун ҷудо шуда ва саҳми Барномаи рушди СММ 300 ҳазор дулорро ташкил хоҳад дод.",https://www.bbc.com/tajik/news/2015/03/150304_mm_rln_border
104,"Амалиёти таҳоҷумии артиши Ироқ барои бозпас гирифтани ин шаҳр, ки зодгоҳи Саддом Ҳусайн, раҳбари собиқи Ироқ ҳам ҳаст, ба далели вуҷуди бумбҳои канориҷодаӣ бо монеъ рӯ ба рӯ шудааст.",https://www.bbc.com/tajik/news/2015/03/150303_l16_an_iraq_tikrit
105,"Торнамои Вазорати умури дохилаи Тоҷикистон рӯзи сешанбеи 3 март зимни пахши огаҳие дар ин бора хабар дод, киин озмун ба муносибати рӯзи байналмилалии занон, ки мусодиф бо 8 март аст, баргузор мешавад.",https://www.bbc.com/tajik/news/2015/03/150303_zkh_female_driver_competition
106,Ҷанозаи оқои Немтсов дар сохтмони Маркази Сахаров дар Маскав қарор дорад ва интизор меравад ҳазорон нафар дар маросими имрӯз ширкат кунанд.,https://www.bbc.com/tajik/news/2015/03/150303_rm_russia_nemtsov
107,"Женерол Рамазон Раҳимов, ки дар авохири моҳи гузашта бо ҷавонону донишҷӯёни шаҳри Душанбе дидор карда буд, теъдоди ин гуна афродро болиғ ба 200 нафар гуфтааст.",https://www.bbc.com/tajik/news/2015/03/150303_mm_rln_rahimov_migrants
